,encoding,dataset,features,model,dim_reduction,n_train,n_test,accuracies,roc_auc,encoding_skrub,dim_reduction_skrub,n_train_skrub,n_test_skrub,accuracies_skrub,roc_auc_skrub,gain,gain_percent
108,fasttext__30,company_employees,all,GradientBoostingClassifier,passthrough,1000.0,500.0,0.5811428571428571,0.6230594683573409,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.03805550052853346,6.505169643510833
109,hf__EleutherAI/pythia-1.4b,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5774285714285714,0.6083408682816598,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.023336900452852305,3.9891866955134043
110,hf__EleutherAI/pythia-160m,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5614285714285714,0.5835398567097206,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,-0.0014641111190868417,-0.25027370746232125
111,hf__EleutherAI/pythia-1b,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.58,0.6100230458104239,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.0250190779816164,4.276736459493186
112,hf__EleutherAI/pythia-2.8b,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5854285714285714,0.6149417259276312,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.029937758098823708,5.117530776745866
113,hf__EleutherAI/pythia-410m,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5651428571428572,0.5918700125438541,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.006866044715046593,1.1736748966899035
114,hf__EleutherAI/pythia-6.9b,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5931428571428572,0.6232252107413178,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.03822124291251028,6.53350148279595
115,hf__EleutherAI/pythia-70m,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5437142857142857,0.5735871597351652,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,-0.011416808093642317,-1.9515778903200998
116,hf__bert-base-cased,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5577142857142857,0.5894539693197764,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.004450001490968969,0.7606788561596892
117,hf__bert-large-cased,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5625714285714286,0.5860656559371503,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.0010616881083428398,0.18148391579004242
118,hf__huggyllama/llama-7b,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.606,0.646081819107858,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.06107785127905052,10.440587523830953
119,hf__meta-llama/Llama-2-7b-hf,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6174285714285714,0.6603847285805161,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.07538076075170863,12.885512731046582
120,hf__microsoft/deberta-v3-base,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5519999999999999,0.5873587617230566,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.0023547938942490854,0.40252614063263586
121,hf__microsoft/deberta-v3-large,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5751428571428571,0.6048890482048888,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.019885080376081277,3.399135983621284
122,hf__mistralai/Mistral-7B-v0.1,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6091428571428572,0.6526632744350992,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.06765930660629171,11.565614991878343
123,hf__roberta-base,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5711428571428571,0.5970872873673837,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.01208331953857622,2.0655106978885005
124,hf__roberta-large,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5688571428571428,0.5912492743798624,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.00624530655105493,1.067566528520115
125,lm__BAAI/bge-large-en-v1.5,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5874285714285714,0.6323886578890334,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.04738469006022594,8.099892080405915
126,lm__BAAI/bge-small-en-v1.5,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5688571428571428,0.5985651965291703,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.013561228700362804,2.318143029130922
127,lm__TaylorAI/bge-micro,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5517142857142857,0.5767963512065623,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,-0.008207616622245228,-1.4030018723987634
128,lm__TaylorAI/bge-micro-v2,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5648571428571428,0.585372402458056,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.0003684346292485152,0.06297985133603949
129,lm__TaylorAI/gte-tiny,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5625714285714285,0.5834426647017982,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,-0.0015613031270093058,-0.2668876132249068
130,lm__all-MiniLM-L12-v2,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.568,0.6053051120183055,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.02030114418949802,3.470257520618876
131,lm__all-MiniLM-L6-v2,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5599999999999999,0.5804508267245099,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,-0.004553141104297609,-0.7783094397113588
132,lm__all-distilroberta-v1,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5551428571428572,0.583433110050515,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,-0.001570857778292467,-0.2685208758707351
133,lm__gtr-t5-base,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5617142857142857,0.5820339981045477,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,-0.00296996972425978,-0.507683688929935
134,lm__gtr-t5-xl,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5651428571428572,0.5968968651866302,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.01189289735782273,2.0329601185376927
135,lm__gtr-t5-xxl,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5954285714285714,0.6313900959137733,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.04638612808496578,7.929198883406545
136,lm__intfloat/e5-base,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5688571428571428,0.6030737882076903,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.018069820378882828,3.0888372340357675
137,lm__intfloat/e5-base-v2,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5817142857142857,0.62520439312753,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.040200425298722475,6.871820963526613
138,lm__intfloat/e5-large,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5945714285714285,0.6272789895335754,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.042275021704767934,7.226450422493386
139,lm__intfloat/e5-large-v2,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.6097142857142857,0.6556967016323119,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.07069273380350438,12.084146038508843
140,lm__intfloat/e5-small,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.572,0.6046274050071195,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.019623437178312053,3.354410954021863
141,lm__intfloat/e5-small-v2,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5742857142857142,0.6056923877690039,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.020688419940196434,3.53645805463162
142,lm__intfloat/multilingual-e5-base,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5608571428571428,0.5862321935909786,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.0012282257621710757,0.20995169771745845
143,lm__intfloat/multilingual-e5-large,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5708571428571428,0.606298725431175,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.021294757602367542,3.6401048152547113
144,lm__intfloat/multilingual-e5-small,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5505714285714286,0.567575773912417,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,-0.0174281939163905,-2.9791582407677955
145,lm__jinaai/jina-embedding-b-en-v1,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.548,0.5720173320048906,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,-0.012986635823916903,-2.219922690800833
146,lm__jinaai/jina-embedding-l-en-v1,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5717142857142857,0.5961970901124201,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.011193122283612578,1.913341259061011
147,lm__jinaai/jina-embedding-s-en-v1,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5454285714285715,0.5660457741202725,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,-0.01895819370853502,-3.2406948928734187
148,lm__llmrails/ember-v1,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5974285714285713,0.6395577358297884,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.054553768000980885,9.325367177158226
149,lm__msmarco-bert-co-condensor,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5868571428571429,0.6189192877928994,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.03391531996409192,5.797451270282105
150,lm__nthakur/contriever-base-msmarco,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5768571428571428,0.6064934184536586,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.02148945062485108,3.6733854480692414
151,lm__paraphrase-multilingual-MiniLM-L12-v2,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5445714285714286,0.5703073910441935,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,-0.014696576784614002,-2.5122183083918386
152,lm__paraphrase-multilingual-mpnet-base-v2,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.546,0.5719297247281118,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,-0.013074243100695715,-2.234898192095971
153,lm__sentence-t5-base,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5674285714285714,0.5854053043917611,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.00040133656295360254,0.06860407536091236
154,lm__sentence-t5-large,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5751428571428571,0.6075764127359864,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.022572444907178912,3.8585114201796995
155,lm__sentence-t5-xl,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5785714285714285,0.6142002033593227,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.029196235530515202,4.990775641894285
156,lm__sentence-t5-xxl,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5971428571428571,0.6322177654743554,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.047213797645547895,8.070679899963396
157,lm__thenlper/gte-base,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5694285714285714,0.5950030654127063,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.00999909758389883,1.7092358571531798
158,lm__thenlper/gte-large,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5797142857142857,0.6170133127270204,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.032009344898212944,5.47164577652574
159,lm__thenlper/gte-small,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5737142857142857,0.5987941466878717,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.013790178859064195,2.3572795429482762
160,openai__,company_employees,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.5771428571428572,0.6161829483993296,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.031178980570522152,5.329704119143035
161,skrub__minhash_30,company_employees,all,GradientBoostingClassifier,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,skrub__minhash_30,passthrough,1000.0,500.0,0.5591428571428572,0.5850039678288075,0.0,0.0
162,fasttext__30,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,passthrough,1000.0,500.0,0.7642857142857142,0.8367172890400051,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,-0.0046495386803269145,-0.5526173040271571
163,hf__EleutherAI/pythia-1.4b,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7748571428571429,0.8494341813433255,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,0.00806735362299349,0.9588390410936257
164,hf__EleutherAI/pythia-160m,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7685714285714286,0.8497011764616579,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,0.008334348741325881,0.9905725382479894
165,hf__EleutherAI/pythia-1b,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7817142857142858,0.8569765095276748,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,0.01560968180734279,1.8552765919755758
166,hf__EleutherAI/pythia-2.8b,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7685714285714286,0.8433275713663303,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,0.0019607436459982974,0.23304266122672038
167,hf__EleutherAI/pythia-410m,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7742857142857142,0.850815234096653,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,0.00944840637632105,1.122982992082221
168,hf__EleutherAI/pythia-6.9b,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.772,0.8502039525516703,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,0.00883712483133825,1.0503295994307593
169,hf__EleutherAI/pythia-70m,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7797142857142857,0.854976230094575,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,0.013609402374243018,1.6175349355188444
170,hf__bert-base-cased,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7785714285714286,0.8531487679732422,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,0.011781940252910239,1.400333346256732
171,hf__bert-large-cased,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7631428571428572,0.8486089067484998,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,0.007242079028167758,0.8607516709198102
172,hf__huggyllama/llama-7b,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7834285714285715,0.8616658333975477,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,0.020299005677215654,2.4126225337663283
173,hf__meta-llama/Llama-2-7b-hf,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7837142857142858,0.8606510408900457,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,0.019284213169713738,2.292010159464447
174,hf__microsoft/deberta-v3-base,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7585714285714287,0.8425789352742943,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,0.0012121075539622828,0.14406410070224257
175,hf__microsoft/deberta-v3-large,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7711428571428571,0.8457096450829626,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,0.0043428173626306465,0.5161621803414131
176,hf__mistralai/Mistral-7B-v0.1,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7817142857142858,0.8589371154096461,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,0.017570287689314124,2.088302879366007
177,hf__roberta-base,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7722857142857144,0.8514916949269633,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,0.010124867206631305,1.2033832180030732
178,hf__roberta-large,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7808571428571429,0.8594108308862394,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,0.018044003165907374,2.144605963940517
179,lm__BAAI/bge-large-en-v1.5,employee-remuneration-and-expenses-earning-over-75000,all,GradientBoostingClassifier,PCA_30,1000.0,500.0,0.7925714285714286,0.866318870457808,skrub__minhash_30,passthrough,1000.0,500.0,0.7700000000000001,0.841366827720332,0.024952042737475977,2.9656556350198735
